text,label,style,style_ru
"Получив письмо, он только презрительно улыбнулся: что могла понимать эта глупая женщина о тех целях, которые стояли перед ним и Светлогубом. Но теперь, вспомнив письмо и милую, доверчивую, горячую личность Светлогуба, он задумался сначала о нем, а потом и о себе. Неужели вся жизнь была ошибка? Он закрыл глаза и хотел заснуть, но вдруг с ужасом почувствовал, что возвратилось то состояние, которое он испытывал первый месяц в Петропавловской крепости. Опять боль в темени, опять рожи, большеротые, мохнатые, ужасные, на темном фоне с звездочками, и опять фигуры, представляющиеся открытым глазам. Новое было то, что какой-то уголовный, в серых штанах, с бритой головой, качался над ним. И опять, по связи идей, он стал искать отдушника, на котором можно бы было утвердить веревку. Невыносимая злоба, требующая проявления, жгла сердце Меженецкого. Он не мог сидеть на месте, не мог успокоиться, не мог отогнать своих мыслей. ""Как? -- стал он уж задавать себе вопрос. -- Разрезать артерию? Не сумею. Повеситься? Разумеется, самое простое"". Он вспомнил о веревке, которой была перевязана вязанка дров, лежащая в коридоре. ""Стать на дрова или на табуретку. В коридоре ходит вахтер. Но он заснет или выйдет. Надо выждать и тогда унести к себе веревку и утвердить на отдушнике"". Стоя у своей двери, Меженецкий слушал шаги вахтера в коридоре и изредка, когда вахтер уходил в дальний конец, выглядывал в отверстие двери. Вахтер все не уходил и все не засыпал. Меженецкий жадно прислушивался к звукам его шагов и ожидал. В это время в той камере, где был больной старик, среди темноты, чуть освещаемой коптящей лампой, среди сонных ночных звуков дыханья, ворчанья, кряхтенья, храпа, кашля, происходило величайшее в мире дело. Старик раскольник умирал, и духовному взору его открылось все то, чего он так страстно искал и желал в продолжение всей своей жизни. Среди ослепительного света он видел агнца в виде светлого юноши, и великое множество людей из всех народов стояло перед ним в белых одеждах, и все радовались, и зла уже больше не было на земле. Все это совершилось, старик знал это, и в его душе и во всем мире, и он чувствовал великую радость и успокоение. Для людей же, бывших в камере, было то, что старик громко хрипел предсмертным хрипом, и сосед его проснулся и разбудил других; и когда хрип кончился и старик затих и похолодел, товарищи его по камере стали стучать в дверь. Вахтер отпер дверь и вошел к арестантам. Минут через десять два арестанта вынесли мертвое тело и понесли его вниз в мертвецкую. Вахтер вышел за ними и запер дверь за собою. Коридор остался пустой. ""Запирай, запирай, -- подумал Меженецкий, следивший из своей двери за всем, что делалось, -- не помешаешь мне уйти от всего этого нелепого ужаса"". Меженецкий не испытывал уже теперь того внутреннего ужаса, который до этого томил его.",2,artistic,Художественный
"255, строка 31. Вместо: Молодых двух взяли гончие и трех борзые. Охотники съезжались с своими добычами и рассказами и все подходили смотреть матёрого – в I и II изд. 68 г.: Все подъезжали и подходили смотреть
    Стр. 256, строка 8. Вместо: VI. – в изд. 73 г.: LXIX
    Ч. IV, гл. VI. Стр. 256, строка 14. Вместо: зелени, – в I изд. 68 г.: зеленя
    Стр. 257, строка 20. Вместо: хочешь? – в I изд. 68 г.: не хочешь? Стр. 258, строка 8. Вместо: просил – в I изд. 68 г.: просит
    Стр. 258, строка
    Вместо: предлагал – в I изд. 68 г.: предлагает
    Стр. 258, строка 13. Вместо: приподнял – в I изд. 68 г.: снял
    Стр. 259, строка 20. Вместо: Ату – его, – в I изд. 68 г. и изд. 73 г.: О-ту-его
    Стр. 259, строка 23. Вместо: А-ту-его! – во II изд. 68 г. и изд. 73 г.: О-ту-его! Стр. 259, строка 24. Вместо: лежащего – в I и II изд. 68 г.: лежачего
    Стр. 260, строка 6. Вместо: на полугорке – в I изд. 68 г.: на полугоре
    Стр. 260, строка 17. Вместо: ату! – во II изд. 68 г.: о-ту! – в изд. 73 г.: о-о-ту! Стр. 260, строка 38. Вместо: как будто примеряясь, – в I и II изд. 68 г.: примеряясь, как будто
    Стр. 261, строка 27. Вместо: лапку – в I изд. 68 г.: лапу
    Стр. 261, строка 35. Вместо: В то же время – в I и II изд. 68 г.: В одно и то же время
    Стр. 262, строка 17. Вместо: VII – в изд. 73 г.: LXX. Ч. IV, гл. VII. Стр. 262, строка 20. Вместо: ночевать – в изд. 73 г.: и ночевать
    Стр. 262, строка 21. Вместо: деревне – в I изд. 68 г.: деревеньке
    Стр. 262, строка 31. Вместо: подъезжающих – в I изд. 68 г.: подъезжавших
    Стр. 264, строка 13. Вместо: женщина – в I изд. 68 г.: баба. Стр. 264, строка 39. Вместо: ела всё, – в I изд. 68 г.: ела всего,
    Стр. 265, строка 2. Вместо: не едала – в I изд. 68 г.: не ела
    Стр. 265, строка 2. Вместо: с дядюшкой запивая – в I изд. 68 г.: с дядюшкой, пробуя, запивая
    Стр. 265, строка 4. Вместо: и о будущей – в I изд. 68 г.: и будущей
    Стр. 265, строка 12. Вместо: своих знакомых – в I изд. 68 г.: знакомых людей
    Стр. 265, строка 22. Вместо: но от общественной службы он всегда упорно – в I изд. 68 г.: но он от всего упорно
    Стр. 266, строка 9. Вместо: грибки – в I и II изд. 68 г.: и грибки
    Стр. 266, строка 13. Вместо: опять задребезжал – в I изд. 68 г.: опять молодецки задребезжал
    Стр. 266, строка 21. Вместо: – Изволите – во II изд. 68 г. и изд. 73 г.: – Извольте Опечатка. Стр. 266, строка 30. Вместо: на гитаре-то? – в I изд. 68 г.: на гитаре? Стр. 268, строка 38. Вместо: гитару – в I изд. 68 г.: гитары
    Стр. 268, строка 39. Вместо: линейка, – в I изд. 68 г.: линейки
    Стр. 269, строка 1. Вместо: очень – в I изд. 68 г.: крепко
    Стр. 269, строка 21. Вместо: впечатления жизни? – в I изд. 68 г.: стороны жизни? Стр. 269, строка 31. Вместо: держал – в I изд. 68 г.: еще держал
    Стр. 269, строка 39. Слово: него – в I изд. 68 г.: не курсивом
    Стр. 270, строка 4.",2,artistic,Художественный
"Письма Тургенева П. В. Анненкову, И. П. Борисову в феврале — марте 1868 г.

174

Статья «Несколько слов по поводу «Отцов и детей» (1869).

175",2,artistic,Художественный
"Грушницкий с своей шайкой бушует каждый день в трактире и со мной почти
не кланяется.
     Он только вчера приехал, а успел уже  поссориться  с  тремя  стариками,
которые хотели прежде его сесть в ванну: решительно - несчастия развивают  в
нем воинственный дух.",2,artistic,Художественный
"И по выражению этого взгляда он заключил, что она понимала то же, что и он. Но это было неправда; она совсем почти не понимала слов службы и даже не слушала их во время обручения. Она не могла слушать и понимать их: так сильно было одно то чувство, которое наполняло ее душу и все более и более усиливалось. Чувство это была радость полного совершения того, что уже полтора месяца совершилось в ее душе и что в продолжение всех этих шести недель радовало и мучало ее. В душе ее в тот день, как она в своем коричневом платье в зале арбатского дома подошла к нему молча и отдалась ему, – в душе ее в этот день и час совершился полный разрыв со всею прежнею жизнью, и началась совершенно другая, новая, совершенно неизвестная ей жизнь, в действительности же продолжалась старая. Эти шесть недель были самое блаженное и самое мучительное для нее время. Вся жизнь ее, все желания, надежды были сосредоточены на одном этом непонятном еще для нее человеке, с которым связывало ее какое-то еще более непонятное, чем сам человек, то сближающее, то отталкивающее чувство, а вместе с тем она продолжала жить в условиях прежней жизни. Живя старою жизнью, она ужасалась на себя, на свое полное непреодолимое равнодушие ко всему своему прошедшему: к вещам, к привычкам, к людям, любившим и любящим ее, к огорченной этим равнодушием матери, к милому, прежде больше всего на свете любимому нежному отцу. То она ужасалась на это равнодушие, то радовалась тому, что привело ее к этому равнодушию. Ни думать, ни желать она ничего не могла вне жизни с этим человеком; но этой новой жизни еще не было, и она не могла себе даже представить ее ясно. Было одно ожидание – страх и радость нового и неизвестного. И теперь вот-вот ожидание, и неизвестность, и раскаяние в отречении от прежней жизни – все кончится, и начнется новое. Это новое не могло быть не страшно по своей неизвестности; но страшно или не страшно – оно уже совершилось еще шесть недель тому назад в ее душе; теперь же только освящалось то, что давно уже сделалось в ее душе.",2,artistic,Художественный
"На дворе вызвездило. Вернувшись по закованной, только еще кое-где просовывающейся грязи на свой постоялый двор, Нехлюдов постучал в темное окно, и широкоплечий работник босиком отворил ему дверь и впустил в сени. Из сеней направо слышался громкий храп извозчиков в черной избе; впереди за дверью, на дворе, слышалось жеванье овса большого количества лошадей. Налево вела дверь в чистую горницу. В чистой горнице пахло полынью и потом, и слышался из-за перегородки равномерный и прихлебывающий храп чьих-то могучих легких, и горела в красном стекле лампадка перед иконами. Нехлюдов разделся, постелил на клеенчатый диван плед, свою кожаную подушку и лег, перебирая в своем воображении все, что он видел и слышал за нынешний день. Из всего того, что видел нынче Нехлюдов, самым ужасным ему показался мальчик, спавший на жиже, вытекавшей из парахи, положив голову на ногу арестанта. Несмотря на неожиданность и важность разговора нынче вечером с Симонсоном и Катюшей, он не останавливался на этом событии: отношение его к этому было слишком сложно и вместе с тем неопределенно, и поэтому он отгонял от себя мысль об этом. Но тем живее вспоминал он зрелище этих несчастных, задыхавшихся в удушливом воздухе и валявшихся на жидкости, вытекавшей из вонючей кадки, и в особенности этого мальчика с невинным лицом, спавшего на ноге каторжного, который не выходил у него из головы. Знать, что где-то далеко одни люди мучают других, подвергая их всякого рода развращению, бесчеловечным унижениям и страданиям, или в продолжение трех месяцев видеть беспрестанно это развращение и мучительство одних людей другими -- это совсем другое. И Нехлюдов испытывал это. Он не раз в продолжение этих трех месяцев спрашивал себя: ""Я ли сумасшедший, что вижу {422} то, чего другие не видят, или сумасшедшие те, которые производят то, что я вижу?"" Но люди (и их было так много) производили то, что его так удивляло и ужасало, с такой спокойной уверенностью в том, что это не только так надо, но что то, что они делают, очень важное и полезное дело, -- что трудно было признать всех этих людей сумасшедшими; себя же сумасшедшим он не мог признать, потому что сознавал ясность своей мысли. И потому постоянно находился в недоумении. То, что в продолжение этих трех месяцев видел Нехлюдов, представлялось ему в следующем виде: из всех живущих на воле людей посредством суда и администрации отбирались самые нервные, горячие, возбудимые, даровитые и сильные и менее, чем другие, хитрые и осторожные люди, и люди эти, никак не более виновные или опасные для общества, чем те, которые оставались на воле, во-первых, запирались в тюрьмы, этапы, каторги, где и содержались месяцами и годами в полной праздности, материальной обеспеченности и в удалении от природы, семьи, труда, то есть вне всех условий естественной и нравственной жизни человеческой. Это во-первых.",2,artistic,Художественный
"- Что ж делать, мой ангел, невозможно было, ты знаешь. А теперь, ежели бы ты осталась на месяц, ты бы славно поправилась; я бы кончил дела, и детей бы мы взяли...",2,artistic,Художественный
– Как можно быть равнодушным! – сказала Лидия Ивановна.,2,artistic,Художественный
"– Естественные имеют столь же педагогически-развивательное влияние, – подхватил Песцов. – Возьмите одну астрономию, возьмите ботанику, зоологию с ее системой общих законов!",2,artistic,Художественный
"Великий князь — великий князь Константин Павлович (1779–1831), брат Александра I, в 1805 г. генерал-инспектор кавалерии; так как у Александра I не было детей, считался наследником престола и имел титул цесаревича.",2,artistic,Художественный
"В те несколько секунд, во время которых посетители молча смотрели на картину, Михайлов тоже смотрел на нее, и смотрел равнодушным, посторонним глазом. В эти несколько секунд он вперед верил тому, что высший, справедливейший суд будет произнесен ими, именно этими посетителями, которых он так презирал минуту тому назад. Он забыл все то, что он думал о своей картине прежде, в те три года, когда он писал ее; он забыл все те ее достоинства, которые были для него несомненны, – он видел картину их равнодушным, посторонним, новым взглядом и не видел в ней ничего хорошего. Он видел на первом плане досадовавшее лицо Пилата и спокойное лицо Христа и на втором плане фигуры прислужников Пилата и вглядывавшееся в то, что происходило, лицо Иоанна. Всякое лицо, с таким исканием, с такими ошибками, поправками выросшее в нем с своим особенным характером, каждое лицо, доставлявшее ему столько мучений и радости, и все эти лица, столько раз перемещаемые для соблюдения общего, все оттенки колорита и тонов, с таким трудом достигнутые им, – все это вместе теперь, глядя их глазами, казалось ему пошлостью, тысячу раз повторенною. Самое дорогое ему лицо, лицо Христа, средоточие картины, доставившее ему такой восторг при своем открытии, все было потеряно для него, когда он взглянул на картину их глазами. Он видел хорошо написанное (и то даже не хорошо, – он ясно видел теперь кучу недостатков) повторение тех бесконечных Христов Тициана, Рафаеля, Рубенса и тех же воинов и Пилата. Все это было пошло, бедно и старо и даже дурно написано – пестро и слабо. Они будут правы, говоря притворно-учтивые фразы в присутствии художника и жалея его и смеясь над ним, когда останутся одни.",2,artistic,Художественный
"Так знайте же, что если я кого-нибудь здесь ненавижу, – завопил он с хрипом, с визгом, с брызгами изо рта (я вас всех, всех ненавижу!), – но вас, вас, иезуитская, паточная душонка, идиот, миллионер-благодетель, вас более всех и всего на свете! Я вас давно понял и ненавидел, когда еще слышал о вас, я вас ненавидел всею ненавистью души… Это вы теперь всё подвели! Это вы меня довели до припадка! Вы умирающего довели до стыда, вы, вы, вы виноваты в подлом моем малодушии! Я убил бы вас, если б остался жить! Не надо мне ваших благодеяний, ни от кого не приму, слышите, ни от кого, ничего! Я в бреду был, и вы не смеете торжествовать!.. Проклинаю всех вас раз навсегда! Тут он совсем уж задохся. – Слез своих застыдился! – прошептал Лебедев Лизавете Прокофьевне. – «Так и должно было быть!» Ай да князь! Насквозь прочитал… Но Лизавета Прокофьевна не удостоила взглянуть на него. Она стояла гордо, выпрямившись, закинув голову и с презрительным любопытством рассматривала «этих людишек». Когда Ипполит кончил, генерал вскинул было плечами; она гневно оглядела его с ног до головы, как бы спрашивая отчета в его движении, и тотчас оборотилась к князю. – Спасибо вам, князь, эксцентрический друг нашего дома, за приятный вечер, который вы нам всем доставили. Небось ваше сердце радуется теперь, что удалось вам и нас прицепить к вашим дурачествам… Довольно, милый друг дома, спасибо, что хоть себя-то дали наконец разглядеть хорошенько!.. Она с негодованием стала оправлять свою мантилью, выжидая, когда «те» отправятся. К «тем» в эту минуту подкатили извозчичьи дрожки, за которыми еще четверть часа назад Докторенко распорядился послать сына Лебедева, гимназиста. Генерал тотчас же вслед за супругой ввернул и свое словцо:
– Действительно, князь, я даже не ожидал… после всего, после всех дружественных сношений… и, наконец, Лизавета Прокофьевна… – Ну как, ну как это можно! – воскликнула Аделаида, быстро подошла к князю и подала ему руку. Князь с потерянным видом улыбнулся ей. Вдруг горячий, скорый шепот как бы ожег его ухо. – Если вы не бросите сейчас же этих мерзких людей, то я всю жизнь, всю жизнь буду вас одного ненавидеть! – прошептала Аглая; она была как бы в исступлении, но она отвернулась, прежде чем князь успел на нее взглянуть. Впрочем, ему уже нечего и некого было бросать: больного Ипполита тем временем успели кое-как усадить на извозчика, и дрожки отъехали. – Что ж, долго будет это продолжаться, Иван Федорович? Как по-вашему? Долго я буду терпеть от этих злобных мальчишек? – Да я, друг мой… я, разумеется, готов и… князь… Иван Федорович протянул, однако же, князю руку, но не успел пожать и побежал за Лизаветой Прокофьевной, которая с шумом и гневом сходила с террасы. Аделаида, жених ее и Александра искренно и ласково простились с князем. Евгений Павлович был в том же числе, и один он был весел. – По-моему сбылось!",2,artistic,Художественный
"Несколько часов сряду он спал беспробудно. Потом ему стало грезиться, что он опять дерется на дуэли, что в качестве противника стоит перед ним г-н Клюбер, а на елке сидит попугай, и этот попугай Панталеоне, и твердит он, щелкая носом: раз-раз-раз! раз-раз-раз! «Раз… раз… раз!!» послышалось ему уже слишком явственно: он открыл глаза, приподнял голову… кто-то стучался к нему в дверь. – Войдите! – крикнул Санин. Появился кельнер и доложил, что одной даме очень нужно его видеть. «Джемма!» – мелькнуло у него в голове… но дама оказалась ее матерью – фрау Леноре. Она, как только вошла, тотчас опустилась на стул и начала плакать. – Что с вами, моя добрая, милая госпожа Розелли? – начал Санин, подсев к ней и с тихой лаской касаясь ее руки. – Что случилось? Успокойтесь, прошу вас. – Ах, Неrr Dimitri!, я очень… очень несчастна! – Вы, несчастны? – Ах, очень! И могла ли я ожидать? Вдруг, как гром из ясного неба… Она с трудом переводила дыхание. – Но что такое? Объяснитесь! Хотите стакан воды? – Нет, благодарствуйте. – Фрау Леноре утерла платком глаза и с новой силой заплакала. – Ведь я все знаю! Все! – То есть как же: все? – Все, что произошло сегодня! И причина… мне тоже известна! Вы поступили как благородный человек; но какое несчастное стечение обстоятельств ! Недаром мне не нравилась эта поездка в Соден… недаром! (Фрау Леноре ничего подобного не говорила в самый день поездки, но теперь ей казалось, что –уже тогда она «все» предчувствовала.) Я и пришла к вам, как к благородному человеку, как к другу, хотя я увидала вас в первый раз пять дней тому назад… Но ведь я вдова, одинокая… Моя дочь… Слезы заглушили голос фрау Леноре. Санин не знал, что подумать. – Ваша дочь? – повторил он. – Моя дочь, Джемма, – вырвалось почти со стоном у фрау Леноре из-под смоченного слезами платка, – объявила мне сегодня, что не хочет выйти замуж за господина Клюбера и что я должна отказать ему! Санин даже отодвинулся слегка: он этого не ожидал. – Я уже не говорю о том, – продолжала фрау Леноре, – что это позор, что этого никогда на свете не бывало, чтобы невеста откаэала жениху; но ведь это для нас разорение, Herr Dimitri!! – Фрау Леноре старательно и туго свернула платок в маленький-маленький клубочек, точно она хотела заключить в него все свое горе. – Жить доходами с нашего магазина мы больше не можем, Herr Dimitri! а господин Клюбер очень богат и будет еще богаче. И за что же ему отказать? За то, что он не вступился за свою невесту ? Положим, это не совсем хорошо с его стороны, но ведь он статский человек, в университете не воспитывался и, как солидный торговец, должен был презреть легкомысленную шалость неизвестного офицерчика. И какая же это обида, Herr Dimitri? – Позвольте, фрау Леноре, вы словно осуждаете меня. – Нисколько я вас не осуждаю, нисколько! Вы совсем другое дело; вы, как все русские, военный… – Позвольте, я вовсе не…",2,artistic,Художественный
"– Извините меня, – обратилась она к машинисту-немцу, – мне несколько слов сказать мужу.

Немец хотел уйти, но Левин сказал ему:

– Не беспокойтесь.",2,artistic,Художественный
"– Поди, пожалуйста, у меня в маленьком мешочке сткляночку, – обратилась она к мужу, – знаешь, в боковом карманчике, принеси, пожалуйста, а покуда здесь уберут совсем.",2,artistic,Художественный
"Мой-сей, значит — богов человек. — Своеобразная народная этимология имени библейского пророка. В Библии имя Моисей означает: взятый из воды (Исход, гл. 2, ст. 10).",2,artistic,Художественный
"Он действительно с намерением не упомянул о Тане; но ему стало страх досадно, во-первых, что Ирина знает о его свадьбе, а во-вторых, что она как будто уличила его в желании скрыть от нее эту самую свадьбу. Он решительно не знал, что сказать, а Ирина не спускала с него глаз. – Да, я женюсь, – проговорил он наконец и тотчас удалился. Ратмиров вернулся в комнату. – Ну что же ты не одеваешься? – спросил он. – Ступайте одни; у меня голова болит. – Но княгиня… Ирина обмерила мужа взглядом с ног до головы, повернулась к нему спиной и ушла в свой кабинет.",2,artistic,Художественный
"По незаметным царапинкам на коре дерева она указывала мне беличьи дупла — я влезал на дерево и опустошал гнездо зверька, выбирая из него запасы орехов на зиму, — иногда в гнезде их было фунтов до десяти. И однажды, когда я занимался этим делом, какой-то охотник всадил мне в правую сторону тела двадцать семь штук бекасиной дроби; одиннадцать бабушка выковыряла иглой, а остальные сидели в моей коже долгие годы, постепенно выходя. Бабушке нравилось, что я терпеливо отношусь к боли. — Молодец, — хвалила она, — есть терпенье, будет и уменье! Каждый раз, когда у нее скоплялось немножко денег от продажи грибов и орехов, она раскладывала их под окнами «тихой милостиной», а сама даже по праздникам ходила в отрепье, в заплатах. — Хуже нищей ходишь, срамишь меня, — ворчал дед. — Ничего, я тебе не дочь, я ведь не в невестах… Их ссоры становились всё более частыми. — Я не более других грешен, — обиженно кричал дед, — а наказан больше! Бабушка поддразнивала его:
    — Черти знают, кто чего стоит. И говорила мне с глазу на глаз:
    — Боится старик мой чёртушек-то! Вон как стареет быстро, со страху-то… Эх, бедный человек… Я очень окреп за лето и одичал в лесу, утратив интерес к жизни сверстников, к Людмиле, — она казалась мне скучно-умной… Однажды дед пришел из города мокрый весь — была осень, и шли дожди — встряхнулся у порога, как воробей, и торжественно сказал:
    — Ну, шалыган, завтра сбирайся на место! — Куда еще? — сердито спросила бабушка. — К сестре твоей Матрене, к сыну ее… — Ох, отец, худо ты выдумал! — Молчи, дура! Может, его чертежником сделают. Бабушка молча опустила голову. Вечером я сказал Людмиле, что ухожу в город, там буду жить. — И меня скоро повезут туда, — сообщила она задумчиво. — Папа хочет, чтобы мне вовсе отрезали ногу, без ноги я буду здоровая… За лето она похудела, кожа лица ее стала голубоватой, а глаза выросли. — Боишься? — спросил я. — Боюсь, — сказала она, беззвучно заплакав. Нечем было утешить ее — я сам боялся жизни в городе. Мы долго сидели в унылом молчанье, прижавшись друг ко другу. Будь лето, я уговорил бы бабушку пойти по миру, как она ходила, будучи девочкой. Можно бы и Людмилу взять с собой, — я бы возил ее в тележке… Но была осень, по улице летел сырой ветер, небо окутано неиссякаемыми облаками, земля сморщилась, стала грязной и несчастной…",2,artistic,Художественный
"Одет чисто, а уж из себя еще того чище: тонкий, высокий, волоса завиты наперед, по-модному, и с лица белый, румяный, - ну, сказать, молодец.",2,artistic,Художественный
"А зачем это скрывать? Тетерев. Дитя мое! Приличие требует, чтоб люди лгали... Петр. Но какой смысл в этом? Какой? Нил. Мы, брат, не поймем друг друга... нечего и говорить. Все, что делает и говорит твой отец, - мне противно... Петр. Мне тоже противно... может быть! Однако я сдерживаюсь. А ты постоянно раздражаешь его... и это раздражение оплачиваем мы - я, сестра... Татьяна. Да будет вам! Ведь скучно же это! (Нил, взглянув на нее, отходит к столу.) 
Петр. Тебя беспокоит разговор? Татьяна. Мне надоело! Одно и то же... всегда одно и то же! (Входит Поля с кринкой молока в руке. Видя, что Нил мечтательно улыбается, она оглядывает публику и говорит.) 
Поля. Смотрите, какой блаженный! Тетерев. Ты что смеешься? Нил. Я? Я вспоминаю, как отчитывал начальника депо... Интересная штука - жизнь! Тетерев (густо). Аминь! Петр (пожимая плечами). Удивляюсь! Слепыми, что ли, родятся оптимисты? Нил. Оптимист я или что другое, - это неважно, - но жить - мне нравится! (Встает и ходит.) Большое это удовольствие - жить на земле! Тетерев. Да, любопытно! Петр. Вы оба - комики, если вы искренние люди! Нил. А ты... уж я не знаю - как тебя назвать? Я знаю, - и это вообще ни для кого не тайна, - ты влюблен, тебя - любят. Ну, вот хотя бы по этому поводу - неужели тебе не хочется петь, плясать? Неужели и это не дает тебе радости? (Поля гордо смотрит на всех из-за самовара. Татьяна беспокойно ворочается, стараясь видеть лицо Нила. Тетерев, улыбаясь, выколачивает пепел из трубки.) 
Петр. Ты забываешь кое-что. Во-первых - студентам жениться не позволено; во-вторых - мне придется выдержать баталию с родителями; в-третьих... Нил. Батюшки! Да ведь это что же? Ну, тебе остается одно - беги! Беги в пустыню!.. (Поля улыбается.) 
Татьяна. Ты балаганишь, Нил... Нил. Нет, Петруха, нет! Жить, - даже и не будучи влюбленным, - славное занятие! Ездить на скверных паровозах осенними ночами, под дождем и ветром... или зимою... в метель, когда вокруг тебя - нет пространства, все на земле закрыто тьмой, завалено снегом, - утомительно ездить в такую пору, трудно... опасно, если хочешь! - и все же в этом есть своя прелесть! Все-таки есть! В одном не вижу ничего приятного, - в том, что мною и другими честными людями командуют свиньи, дураки, воры... Но жизнь - не вся за ними! Они пройдут, исчезнут, как исчезают нарывы на здоровом теле. Нет такого расписания движения, которое бы не изменялось!.. Петр. Не раз я слышал эти речи. Посмотрим, как тебе ответит жизнь на них! Нил. Я заставлю ее ответить так, как захочу. Ты - не стращай меня! Я ближе и лучше тебя знаю, что жизнь - тяжела, что порою она омерзительно жестка, что разнузданная, грубая сила жмет и давит человека, я знаю это, и это мне не нравится, возмущает меня! Я этого порядка - не хочу! Я знаю, что жизнь - дело серьезное, но неустроенное... что оно потребует для своего устройства все силы и способности мои.",2,artistic,Художественный
